u,v,x,y,z,label
0.207129,0.291940,0.791711,0.199286,0.247688,4
0.813776,0.907102,0.976775,0.046419,0.518509,3
0.007569,0.478286,0.791070,0.562273,0.967345,5
0.554491,0.010498,0.616413,0.497238,0.397443,4
0.654256,0.755120,0.107761,0.776971,0.009217,3
0.828852,0.613178,0.653249,0.486251,0.230750,3
0.457595,0.323130,0.806543,0.461592,0.645009,2
0.755699,0.620075,0.400037,0.553758,0.273446,3
0.086856,0.683920,0.417158,0.235542,0.452010,5
0.109439,0.751274,0.879330,0.146641,0.454115,5
0.511429,0.976135,0.445235,0.629505,0.258248,3
0.457808,0.210700,0.570635,0.114811,0.670431,2
0.758965,0.767876,0.796136,0.410932,0.373516,3
0.847560,0.492019,0.403302,0.502091,0.107761,3
0.884854,0.370464,0.165746,0.415479,0.083163,3
0.358196,0.612415,0.371197,0.752861,0.467208,1
0.745659,0.147404,0.226447,0.649495,0.360240,6
0.907254,0.872524,0.725700,0.715445,0.209326,3
0.505844,0.279244,0.477493,0.305307,0.120029,4
0.583667,0.562670,0.736167,0.723594,0.219459,0
0.911588,0.133518,0.560717,0.536607,0.726737,2
0.632496,0.498093,0.619007,0.204108,0.801843,2
0.859096,0.907254,0.290170,0.498276,0.486343,3
0.135594,0.495193,0.550462,0.314127,0.740104,5
0.295114,0.679739,0.231788,0.392987,0.151921,3
0.563066,0.519395,0.821070,0.684774,0.445082,0
0.636860,0.562853,0.022553,0.205054,0.648030,5
0.821925,0.869655,0.285287,0.060549,0.071871,3
0.315317,0.386975,0.363140,0.569750,0.919126,5
0.339946,0.041292,0.433760,0.102329,0.052583,4
0.352886,0.441664,0.377758,0.947905,0.644520,6
0.206275,0.448469,0.792322,0.490524,0.884152,2
0.706870,0.323160,0.435133,0.073367,0.165410,4
0.581439,0.619678,0.057680,0.350566,0.355663,3
0.075503,0.052004,0.190344,0.643452,0.964507,6
0.606403,0.427656,0.536973,0.547868,0.824427,2
0.590075,0.438276,0.164739,0.552293,0.047609,4
0.011170,0.002014,0.194922,0.189673,0.775567,5
0.936033,0.315073,0.252205,0.750572,0.228095,6
0.672140,0.826716,0.052919,0.354839,0.856533,1
0.581927,0.856502,0.754143,0.175909,0.229896,3
0.619373,0.768883,0.950041,0.267220,0.985107,2
0.568712,0.869411,0.523087,0.263436,0.332041,3
0.575213,0.045076,0.898099,0.468642,0.116001,4
0.354259,0.826502,0.164739,0.437391,0.600421,5
0.138615,0.031617,0.561571,0.649251,0.941069,6
0.138890,0.612140,0.632252,0.831965,0.213874,0
0.341258,0.990814,0.894101,0.288217,0.314737,0
0.545488,0.611286,0.572893,0.411664,0.622395,2
0.615223,0.843287,0.794824,0.766991,0.668508,1
0.114902,0.007843,0.077242,0.790124,0.891781,6
0.355846,0.687216,0.930021,0.767785,0.225288,0
0.432081,0.098605,0.663503,0.499649,0.226417,4
0.357524,0.478408,0.727012,0.186163,0.578173,2
0.440748,0.195898,0.026307,0.373821,0.935636,5
0.575549,0.765160,0.112033,0.093234,0.276772,3
0.266243,0.413434,0.917692,0.190039,0.649892,2
0.042604,0.238411,0.956389,0.104648,0.598590,2
0.264962,0.428175,0.130589,0.909635,0.026551,6
0.475295,0.745567,0.539903,0.477676,0.793359,1
0.685476,0.313486,0.550920,0.870144,0.129948,6
0.262185,0.938444,0.766533,0.984802,0.903592,1
0.882962,0.868038,0.252083,0.255196,0.759972,3
0.263405,0.519730,0.491501,0.732322,0.906278,1
0.101016,0.649464,0.257790,0.216407,0.856319,5
0.289376,0.732231,0.276681,0.226997,0.516984,5
0.047823,0.281747,0.514267,0.273110,0.349467,4
0.395276,0.932768,0.297159,0.769036,0.671346,1
0.471023,0.670705,0.419660,0.196722,0.089999,3
0.347392,0.431104,0.110019,0.290475,0.575488,5
0.307260,0.653981,0.580920,0.619037,0.387158,0
0.917386,0.877071,0.684408,0.690878,0.422559,3
0.364360,0.457991,0.931333,0.214911,0.854518,2
0.161412,0.973357,0.610462,0.167394,0.530717,5
0.521409,0.258065,0.569811,0.625599,0.316904,6
0.672323,0.801752,0.874844,0.626637,0.893246,1
0.722190,0.264504,0.303354,0.429212,0.105075,4
0.074892,0.200140,0.139683,0.616932,0.072481,4
0.219184,0.213019,0.507462,0.563341,0.776818,5
0.896817,0.044252,0.213965,0.965789,0.136021,6
0.222816,0.046113,0.195837,0.775964,0.783349,6
0.511643,0.594501,0.485488,0.065249,0.053529,4
0.948363,0.057588,0.731101,0.059786,0.466933,2
0.243019,0.890561,0.615986,0.150121,0.773278,5
0.656240,0.962706,0.040040,0.729362,0.662435,1
0.064730,0.139256,0.912625,0.577960,0.197638,0
0.276162,0.373638,0.144139,0.957915,0.698813,6
0.755516,0.770043,0.603534,0.678426,0.608112,1
0.214789,0.130833,0.904324,0.328959,0.389721,4
0.993866,0.950621,0.887631,0.810633,0.872372,1
0.596728,0.989257,0.731529,0.395245,0.282601,3
0.834101,0.491623,0.225135,0.479843,0.128819,3
0.106174,0.410535,0.260292,0.506088,0.632862,5
0.411756,0.843043,0.008484,0.344646,0.707144,5
0.400952,0.793390,0.240791,0.385357,0.908872,5
0.714408,0.926847,0.630390,0.313211,0.936491,2
0.394848,0.505448,0.805841,0.239998,0.735649,2
0.941710,0.482253,0.170995,0.313639,0.338694,3
0.165990,0.693106,0.435896,0.681967,0.680135,1
0.497513,0.046541,0.584735,0.347514,0.627949,2
0.478072,0.159642,0.000641,0.575762,0.790033,6
0.126804,0.282510,0.502274,0.727409,0.064364,0
0.519791,0.744346,0.829005,0.207831,0.949553,2
0.259194,0.717673,0.704886,0.580676,0.165197,0
0.103336,0.730857,0.471358,0.034394,0.530168,5
0.372509,0.703818,0.093295,0.399182,0.685049,5
0.837550,0.988128,0.297525,0.829493,0.122257,3
0.270852,0.165441,0.696371,0.252083,0.262093,4
0.332713,0.921995,0.941740,0.447188,0.955168,2
0.703452,0.106235,0.061708,0.882931,0.318735,6
0.925748,0.022950,0.491806,0.758354,0.575915,6
0.863002,0.508408,0.374065,0.905881,0.820032,1
0.360912,0.952239,0.844569,0.744560,0.086459,0
0.116245,0.816828,0.975677,0.326304,0.466262,0
0.950682,0.844783,0.440291,0.360759,0.356578,3
0.962279,0.271554,0.747398,0.260537,0.943724,2
0.592975,0.948668,0.271615,0.731864,0.766411,1
0.809046,0.565844,0.170232,0.646260,0.109714,3
0.267006,0.985595,0.258156,0.657002,0.806330,1
0.833979,0.284555,0.950896,0.541612,0.568285,2
0.888089,0.840083,0.417524,0.382305,0.903897,1
0.069369,0.948241,0.988067,0.932798,0.126011,0
0.303293,0.482589,0.365642,0.291086,0.778710,5
0.060610,0.870754,0.302194,0.433515,0.228919,5
0.375591,0.533799,0.174139,0.679067,0.073550,6
0.101382,0.066836,0.474410,0.487808,0.795556,5
0.160131,0.708213,0.122440,0.252632,0.598224,5
0.288095,0.733512,0.267800,0.306681,0.004273,3
0.749626,0.657002,0.031617,0.536943,0.874996,1
0.573840,0.013611,0.559343,0.404675,0.688192,2
0.077670,0.592944,0.284524,0.131901,0.420545,5
0.770806,0.446089,0.618641,0.876370,0.165166,0
0.448347,0.643666,0.942198,0.836085,0.957488,1
0.170019,0.344584,0.256691,0.095370,0.707327,5
0.428358,0.271950,0.189093,0.189154,0.148930,4
0.246712,0.951353,0.555956,0.949309,0.559313,1
0.624317,0.448775,0.303232,0.097537,0.117496,4
0.920927,0.205664,0.912473,0.670858,0.573260,2
0.391369,0.686728,0.074648,0.019837,0.563799,5
0.173803,0.977325,0.089511,0.414655,0.263894,5
0.312082,0.670309,0.715842,0.833338,0.374523,0
0.602680,0.264809,0.032991,0.581286,0.527726,6
0.964904,0.173070,0.442000,0.096835,0.821406,2
0.859188,0.775109,0.448866,0.135166,0.536882,3
0.699301,0.361003,0.674581,0.100864,0.431440,4
0.980071,0.107212,0.724601,0.422468,0.539720,2
0.472732,0.566851,0.862331,0.970580,0.977935,1
0.511826,0.085391,0.808893,0.895138,0.598254,6
0.907651,0.310648,0.845790,0.294473,0.426313,2
0.176580,0.249550,0.275521,0.314219,0.795129,5
0.221076,0.858180,0.139073,0.408856,0.695029,5
0.750603,0.739647,0.111423,0.060976,0.272805,3
0.189642,0.080386,0.089389,0.703848,0.381085,6
0.953001,0.429701,0.912229,0.757561,0.750450,2
0.462020,0.926054,0.229438,0.257546,0.783624,5
0.598498,0.802149,0.263497,0.111393,0.025544,3
0.948027,0.570299,0.881588,0.871700,0.254097,0
0.175085,0.327921,0.260201,0.376415,0.532365,5
0.319865,0.384198,0.831904,0.302652,0.741417,2
0.494461,0.659719,0.493881,0.692526,0.420515,1
0.483016,0.401227,0.293832,0.281320,0.002075,4
0.252419,0.376324,0.541490,0.450575,0.964202,5
0.836909,0.069460,0.045808,0.916257,0.941160,6
0.354045,0.964599,0.149174,0.354808,0.535203,5
0.875271,0.892514,0.184912,0.405652,0.558367,3
0.828822,0.811914,0.039521,0.645680,0.000641,3
0.794000,0.203894,0.010071,0.766350,0.625202,6
0.210212,0.837092,0.710593,0.628040,0.360942,0
0.908994,0.916654,0.762169,0.648732,0.133335,3
0.506027,0.630451,0.863124,0.846889,0.851924,1
0.463393,0.762352,0.925901,0.372784,0.363384,0
0.465377,0.234565,0.312387,0.590106,0.721152,6
0.442701,0.412030,0.167882,0.210913,0.743278,5
0.882168,0.596973,0.540117,0.502274,0.578539,3
0.949156,0.075716,0.370922,0.790063,0.129704,6
0.286019,0.892422,0.544023,0.586535,0.737999,1
0.133671,0.835292,0.247658,0.409619,0.374187,5
0.685385,0.968841,0.472732,0.382244,0.438215,3
0.271615,0.202612,0.310831,0.198004,0.654408,5
0.171270,0.743431,0.816370,0.256294,0.379620,0
0.921751,0.334086,0.156316,0.485855,0.686331,6
0.284860,0.088137,0.785333,0.161168,0.765801,2
0.852535,0.099033,0.713920,0.682516,0.207892,6
0.226356,0.222358,0.073641,0.520951,0.118412,4
0.179357,0.922391,0.958251,0.428541,0.666341,0
0.359813,0.499771,0.595965,0.727531,0.667745,0
0.556536,0.118686,0.175787,0.986297,0.472457,6
0.172613,0.361217,0.132694,0.692465,0.231819,6
0.934049,0.438215,0.877957,0.847926,0.132694,0
0.008087,0.750542,0.243049,0.628925,0.312296,5
0.945891,0.874386,0.460158,0.512192,0.658010,3
0.624775,0.081698,0.429884,0.356639,0.777184,2
0.068880,0.566515,0.357311,0.428449,0.500992,5
0.075350,0.526688,0.498550,0.558000,0.096591,0
0.903806,0.992004,0.361583,0.359386,0.518479,3
0.667409,0.591540,0.457839,0.188391,0.771477,2
0.908505,0.707236,0.575793,0.993805,0.715079,1
0.986206,0.285257,0.298318,0.285684,0.471969,4
0.283822,0.788476,0.797082,0.674001,0.424482,0
0.261269,0.290170,0.672872,0.354411,0.607501,2
0.095248,0.970702,0.589587,0.713553,0.750786,1
0.858638,0.036073,0.021638,0.948027,0.708731,6
0.740410,0.404614,0.532060,0.095553,0.149266,4
0.511032,0.090854,0.154210,0.660543,0.237556,6
0.163335,0.080996,0.746452,0.484542,0.597858,0
0.182806,0.430158,0.850856,0.092410,0.381634,4
0.397320,0.424482,0.447829,0.580432,0.523545,6
0.325388,0.564684,0.796533,0.099002,0.156041,4
0.716086,0.468978,0.531846,0.016785,0.126804,4
0.845729,0.811090,0.241829,0.390515,0.857326,1
0.510666,0.512101,0.755882,0.383251,0.615802,2
0.501389,0.813257,0.316874,0.952727,0.711997,1
0.613056,0.335612,0.503281,0.655812,0.746879,6
0.782495,0.385571,0.037782,0.422712,0.564989,6
0.781701,0.097140,0.065889,0.478133,0.594195,6
0.763482,0.476211,0.857387,0.112217,0.783074,2
0.073244,0.967834,0.468642,0.472701,0.260811,0
0.036164,0.169469,0.256233,0.441603,0.331309,4
0.476791,0.640889,0.713645,0.200171,0.926481,2
0.789026,0.779687,0.464797,0.761864,0.342143,3
0.100497,0.087008,0.564837,0.652882,0.823908,6
0.506912,0.865200,0.081423,0.519944,0.561449,1
0.010010,0.512955,0.254555,0.389294,0.073824,4
0.751518,0.031922,0.228462,0.091311,0.947600,2
0.137394,0.512467,0.393231,0.714927,0.412000,0
0.171789,0.327250,0.092898,0.989898,0.546617,6
0.144841,0.011200,0.529954,0.817072,0.335429,6
0.412305,0.472701,0.357341,0.188849,0.688742,5
0.353923,0.920072,0.867946,0.590869,0.706137,1
0.056520,0.771813,0.261788,0.579241,0.680105,5
0.471450,0.555193,0.211463,0.177984,0.999176,5
0.292764,0.882199,0.978271,0.772301,0.617573,0
0.477340,0.978332,0.933226,0.098880,0.799188,2
0.740623,0.386670,0.745781,0.151280,0.862697,2
0.315409,0.584582,0.230415,0.426649,0.455824,5
0.957549,0.856014,0.935636,0.914304,0.198187,3
0.568957,0.642323,0.806177,0.839991,0.630818,1
0.676748,0.497971,0.014252,0.454543,0.878628,6
0.734489,0.194220,0.998169,0.741600,0.431867,2
0.940458,0.152532,0.374615,0.418012,0.804956,2
0.654775,0.887417,0.901364,0.049501,0.557817,2
0.105838,0.949644,0.334849,0.788354,0.023835,0
0.759423,0.036500,0.823634,0.897610,0.998108,2
0.344218,0.018769,0.388867,0.999268,0.800623,6
0.615650,0.663167,0.092990,0.435469,0.964660,1
0.849422,0.852046,0.152287,0.990722,0.767113,1
0.535173,0.522660,0.434584,0.327250,0.509445,5
0.645344,0.900815,0.513596,0.931700,0.225990,1
0.243660,0.349803,0.471450,0.533830,0.322001,0
0.759636,0.355998,0.391430,0.654866,0.725730,6
0.518876,0.854152,0.008301,0.653401,0.133213,3
0.735130,0.445479,0.345958,0.311106,0.632160,2
0.870571,0.497421,0.250130,0.613025,0.598407,6
0.109287,0.608661,0.215033,0.980407,0.737022,1
0.390484,0.915403,0.618671,0.973296,0.120975,0
0.728446,0.199103,0.073397,0.595050,0.086276,6
0.474868,0.129948,0.979003,0.658559,0.431593,0
0.702139,0.546800,0.268166,0.165441,0.306650,3
0.832789,0.558977,0.505234,0.676229,0.481094,3
0.571398,0.910123,0.191687,0.574236,0.882870,1
0.673757,0.394543,0.720847,0.468703,0.966399,2
0.985382,0.684805,0.940001,0.746208,0.215155,3
0.836573,0.314798,0.070833,0.075442,0.207923,4
0.978729,0.840877,0.193365,0.431654,0.990997,1
0.505692,0.838191,0.346965,0.392956,0.764092,1
0.945280,0.552538,0.674398,0.789941,0.564043,1
0.687704,0.054353,0.014283,0.635853,0.723746,6
0.732871,0.996002,0.508347,0.045930,0.769280,3
0.410749,0.092288,0.608081,0.744255,0.691092,6
0.067293,0.940336,0.860744,0.347636,0.042421,0
0.291910,0.641041,0.503525,0.078524,0.689901,5
0.875576,0.672811,0.477706,0.195135,0.979888,2
0.314219,0.246986,0.136753,0.416303,0.191748,4
0.141789,0.606464,0.336039,0.073000,0.695822,5
0.993744,0.098361,0.796594,0.143620,0.843501,2
0.823084,0.240120,0.641896,0.817072,0.632069,6
0.219764,0.695822,0.037965,0.737205,0.852626,1
0.196814,0.603961,0.029481,0.413221,0.977905,5
0.545885,0.326945,0.215674,0.292642,0.015412,4
0.936705,0.552080,0.124577,0.982543,0.687674,1
0.219123,0.732597,0.223731,0.090640,0.663656,5
0.339061,0.882900,0.780999,0.278726,0.366863,3
0.385235,0.901334,0.881344,0.131321,0.986541,2
0.579485,0.902768,0.393567,0.737877,0.158696,3
0.323496,0.681417,0.147954,0.335978,0.883236,5
0.784204,0.323954,0.864803,0.597461,0.327586,2
0.871761,0.978423,0.112308,0.834712,0.337748,3
0.190619,0.928251,0.179846,0.472549,0.629048,5
0.023988,0.841121,0.098209,0.558397,0.912656,5
0.858028,0.860439,0.249153,0.660085,0.900418,1
0.646535,0.848415,0.898038,0.355052,0.950896,2
0.408612,0.361980,0.836146,0.968810,0.731132,0
0.986328,0.025483,0.700125,0.180212,0.086856,4
0.249489,0.843867,0.124149,0.662862,0.698447,1
0.765130,0.159429,0.349162,0.694754,0.315622,6
0.774438,0.050233,0.916135,0.788842,0.608844,2
0.786950,0.980285,0.791131,0.965056,0.787439,1
0.297006,0.310312,0.727653,0.353435,0.594287,2
0.762780,0.347453,0.533403,0.024171,0.299905,4
0.046205,0.133183,0.255501,0.156285,0.898343,5
0.096225,0.458571,0.319407,0.945677,0.783776,1
0.589099,0.303354,0.001801,0.186987,0.877194,5
0.307169,0.302286,0.601947,0.927396,0.539079,0
0.656362,0.798578,0.336558,0.988250,0.257210,1
0.215186,0.235542,0.424787,0.806818,0.209601,0
0.660848,0.909696,0.110843,0.898099,0.162572,3
0.595691,0.801508,0.613453,0.555193,0.100528,3
0.342448,0.513657,0.216865,0.233497,0.974212,5
0.371960,0.844050,0.357036,0.754570,0.079928,3
0.067171,0.164098,0.351238,0.894620,0.834346,6
0.152867,0.742729,0.961211,0.968261,0.580157,0
0.483444,0.142155,0.803858,0.174169,0.689840,2
0.684469,0.311747,0.388836,0.403180,0.755699,2
0.614551,0.479812,0.485794,0.380840,0.301889,4
0.184454,0.706473,0.810480,0.450636,0.286416,0
0.171941,0.852016,0.756340,0.846126,0.759972,1
0.194952,0.682150,0.378674,0.710715,0.261605,0
0.031861,0.760338,0.032868,0.614521,0.852931,5
0.144414,0.880032,0.451552,0.075350,0.668752,5
0.554277,0.220496,0.794092,0.234809,0.292917,4
0.883602,0.599322,0.140782,0.494797,0.864101,1
0.862362,0.849391,0.542009,0.205542,0.382794,3
0.671285,0.873928,0.975219,0.303110,0.646352,2
0.469100,0.442854,0.697195,0.403058,0.391888,0
0.066317,0.738884,0.277718,0.559648,0.814905,5
0.856990,0.474776,0.386792,0.861660,0.782556,1
0.549394,0.462325,0.176458,0.895505,0.993469,1
0.916532,0.050630,0.775658,0.206366,0.633534,2
0.084109,0.365734,0.632069,0.965880,0.667226,0
0.651570,0.342875,0.106967,0.487564,0.266152,6
0.852382,0.778527,0.093600,0.923948,0.437574,1
0.388104,0.046175,0.091372,0.752495,0.314127,6
0.689108,0.799921,0.013642,0.473739,0.070254,3
0.008026,0.539476,0.830317,0.044160,0.418317,5
0.924039,0.996582,0.087588,0.155614,0.627125,3
0.589709,0.859218,0.213111,0.261452,0.494675,3
0.034700,0.072024,0.358470,0.691977,0.448500,6
0.401502,0.893765,0.806055,0.073367,0.244636,3
0.353618,0.030793,0.869198,0.597369,0.623920,2
0.588153,0.032014,0.785913,0.482284,0.376080,4
0.675039,0.549425,0.975249,0.962462,0.472060,0
0.234107,0.461379,0.580706,0.295480,0.004578,4
0.601550,0.283853,0.379406,0.479354,0.077853,4
0.912839,0.039460,0.696219,0.322306,0.035432,4
0.480728,0.814112,0.036287,0.512711,0.724357,1
0.457411,0.782769,0.847835,0.185003,0.109134,3
0.431471,0.974944,0.929807,0.459243,0.739189,1
0.643666,0.149907,0.114170,0.846034,0.055269,6
0.876736,0.574114,0.968902,0.907376,0.473098,0
0.883877,0.073305,0.502792,0.931242,0.864009,6
0.805506,0.079440,0.508713,0.328318,0.464797,4
0.016877,0.733390,0.193732,0.299051,0.076174,5
0.308817,0.889157,0.902921,0.329295,0.951292,2
0.969298,0.001221,0.934049,0.689718,0.340007,2
0.398511,0.411145,0.659810,0.001007,0.375408,4
0.579302,0.923429,0.712546,0.313791,0.804956,2
0.344707,0.492019,0.831843,0.722495,0.054048,0
0.347087,0.209693,0.081668,0.531297,0.151341,6
0.387860,0.878018,0.839198,0.068545,0.318735,3
0.422803,0.038514,0.432356,0.953063,0.508652,6
0.316324,0.487014,0.642537,0.327250,0.857875,2
0.895901,0.239326,0.295022,0.994354,0.423658,6
0.674551,0.443495,0.657094,0.698660,0.296091,0
0.530229,0.669729,0.461501,0.747795,0.526658,1
0.909360,0.206427,0.670553,0.639302,0.868191,2
0.621235,0.007263,0.520310,0.646931,0.732475,6
0.192541,0.823756,0.910886,0.161870,0.007935,0
0.763817,0.840297,0.400555,0.385113,0.831172,1
0.605976,0.506699,0.937101,0.324015,0.401837,2
0.133549,0.499344,0.849605,0.564959,0.293863,0
0.462111,0.452651,0.815027,0.766503,0.174627,0
0.527268,0.144078,0.552324,0.203223,0.168004,4
0.387982,0.284921,0.723869,0.116916,0.010681,4
0.002594,0.831019,0.962279,0.132664,0.188177,0
0.043489,0.745567,0.334788,0.482437,0.789148,5
0.633259,0.268685,0.977691,0.148808,0.808771,2
0.605274,0.497726,0.642018,0.241737,0.352123,4
0.770257,0.334025,0.490371,0.071413,0.898221,2
0.047365,0.193274,0.029542,0.036225,0.957396,5
0.406964,0.809412,0.678304,0.354106,0.445326,3
0.416944,0.463027,0.851436,0.377331,0.413404,0
0.902860,0.824702,0.839229,0.103519,0.943175,2
0.358074,0.317148,0.312326,0.757897,0.482986,6
0.557268,0.780633,0.687643,0.988800,0.258400,0
0.711051,0.726493,0.586901,0.704764,0.495712,1
0.464217,0.709799,0.493881,0.156804,0.889492,5
0.725944,0.016938,0.531236,0.960784,0.852138,6
0.846858,0.730735,0.351207,0.544023,0.691183,1
0.908567,0.273385,0.646870,0.065462,0.864132,2
0.790490,0.086886,0.343791,0.516800,0.519883,6
0.385266,0.342326,0.779931,0.136052,0.775140,2
0.092318,0.866787,0.577899,0.203955,0.959044,5
0.559069,0.367779,0.001434,0.762352,0.469924,6
0.948210,0.495010,0.055727,0.831996,0.442030,6
0.353557,0.219642,0.842280,0.743065,0.941221,2
0.525590,0.094913,0.342723,0.461806,0.827174,6
0.133122,0.799524,0.176031,0.034333,0.651387,5
0.257027,0.471725,0.027131,0.379284,0.917539,5
0.069033,0.164922,0.178503,0.876156,0.141789,6
0.047945,0.383648,0.223395,0.635853,0.686819,5
0.918577,0.821039,0.566149,0.736412,0.219306,3
0.658071,0.573382,0.950713,0.495163,0.193243,0
0.521989,0.514481,0.358440,0.590167,0.419935,6
0.408002,0.354961,0.250801,0.442518,0.461592,6
0.426099,0.554643,0.340465,0.255379,0.833766,5
0.208777,0.014435,0.521531,0.579272,0.115757,4
0.536607,0.204199,0.848109,0.165227,0.400678,4
0.834468,0.510666,0.855525,0.281930,0.375256,2
0.211615,0.151860,0.087985,0.194006,0.077670,4
0.486892,0.582080,0.318003,0.576464,0.310007,3
0.359630,0.629322,0.556291,0.092074,0.459822,5
0.155431,0.999664,0.191137,0.393017,0.111942,3
0.519974,0.485885,0.865444,0.853328,0.134526,0
0.182867,0.982482,0.388073,0.343516,0.703909,5
0.211615,0.614887,0.047212,0.059633,0.886654,5
0.935392,0.332163,0.615864,0.533738,0.400342,2
0.657888,0.658498,0.801447,0.045198,0.475173,2
0.663808,0.275094,0.571398,0.807276,0.679891,6
0.957518,0.029450,0.825098,0.725578,0.696860,2
0.660695,0.948057,0.613483,0.342967,0.552782,3
0.501328,0.102817,0.913480,0.266549,0.461226,2
0.788873,0.551012,0.089419,0.319346,0.634541,3
0.552599,0.072237,0.597552,0.551378,0.252571,4
0.505417,0.044313,0.935179,0.040345,0.990814,2
0.043977,0.562975,0.294076,0.765557,0.270272,0
0.757958,0.511582,0.434248,0.115024,0.227760,3
0.419935,0.765343,0.923795,0.483230,0.344768,0
0.708396,0.569079,0.243080,0.620380,0.288217,3
0.392987,0.731681,0.322398,0.532212,0.049989,3
0.275094,0.103885,0.087344,0.281564,0.102634,4
0.416059,0.682455,0.153417,0.759575,0.895138,1
0.092868,0.787439,0.037324,0.196509,0.763085,5
0.118137,0.827784,0.057375,0.743797,0.706809,1
0.807245,0.869045,0.099857,0.142552,0.357158,3
0.540300,0.445051,0.063143,0.627247,0.933317,6
0.760002,0.326029,0.147191,0.652516,0.149602,6
0.360942,0.894040,0.468825,0.696402,0.235420,0
0.220130,0.159368,0.065371,0.464644,0.549364,6
0.044923,0.017487,0.096316,0.246712,0.005524,4
0.487350,0.102634,0.568285,0.256020,0.381634,4
